id,source,country,author,rating,title,review,date,likes,version,url
14321850205,app_store,IN,Kartik2346,5,Good experience,"All the products are delivered very safely 
The process also very convenient and fast",2026-07-19T10:34:25.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321822667,app_store,IN,Beekay 1177,1,Rude delivery guy,Rude and disrespectful delivery guy,2026-07-19T10:23:51.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321806320,app_store,IN,nick name vicky,1,High packaging charges,"Worst experience with their customer service and @Blinkit Team if you guys want your sales to increase then remove unwanted package charges 
So give free delivery along with the free package charges like how zepto and amazon now is giving for orders above 99/-₹",2026-07-19T10:17:36.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321468365,app_store,IN,Kridhakrish,4,Delivery charge,Why delivery charges. Not required,2026-07-19T08:20:28.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321465790,app_store,IN,Dhrj229,4,Extra handling charge always,"App features are good, handling charge 12 gets added.",2026-07-19T08:19:25.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321449711,app_store,IN,Jrkg65873,1,Damaged products sent,They send me damaged products 3 times and did not take accountability,2026-07-19T08:12:59.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321422501,app_store,IN,Pv_Singh,1,This app is not reliable,If you face any issue in any product they will say drop mail and in mail you will recieve automated mails which have ZERO IQ. Intentionally they make issue resolution so complex AI help se customer  ko frustrate kr rhe h ( deleting app),2026-07-19T08:02:04.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321421345,app_store,IN,deepakalgae,5,Superb app,Really it’s a last minute app. Best for groceries and other requirements instantly. Suppose you are in kitchen and missing something then just Blinkit and you will get it in 10 minutes. 👍,2026-07-19T08:01:36.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321376011,app_store,IN,Shettall,1,Expensive,"Bill not showing
Delivery charges high",2026-07-19T07:42:46.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321315231,app_store,IN,Worst nil customer care,5,Good customer support,Very responsive customer support,2026-07-19T07:17:22.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321288693,app_store,IN,Dhoka Hua,1,Printout order cancelled with lame reason,My printout order which was supposed to be delivered in 26 minutes was cancelled when I called the customer support who told me that there is some operational issue and then it was cancelled after almost 1 hour after the order was placed.,2026-07-19T07:05:56.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321259839,app_store,IN,lalitlogical,5,Quick and simply amazing,This my quick and last minute helping application to order stuffs.,2026-07-19T06:53:40.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321147398,app_store,IN,Sar@nsh,5,Best,Best fir electronics shopping,2026-07-19T06:05:18.000Z,0,18.69.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321136067,app_store,IN,Rinku 94264,5,Hanumangarh,Best service in Hanumangarh,2026-07-19T06:00:24.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14321071095,app_store,IN,Excellent Serviceeee,5,Excellent,Excellent Interface and Products are best,2026-07-19T05:32:26.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14320963639,app_store,IN,Blinkieeee♥️,5,Always There When Needed,"Blinkit is very useful and convenient. Thank you for delivering everything so quickly. Even during vacations and busy times, the service is reliable. It makes shopping so much easier. Highly recommended!",2026-07-19T04:46:32.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14320959650,app_store,IN,vinit9876,5,Fast delivery but price concerns,"Firstly I hope you’ll don’t delete this review and take this seriously , Blinkit price have always bee higher then Zepto plz check what’s wrong .",2026-07-19T04:44:53.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14320882790,app_store,IN,Nishu dubey,5,Update,Pls kuch blinkit aap  mai kuch aisa upgrade kar ki non veg option  ko band kiya ja sake veg walo ko dikkat hoti h,2026-07-19T04:12:33.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14320820377,app_store,IN,Santosh Jaiin,1,Hidden charges,"When we place a order , why we are not able to see the delivery charges, delivery charges are hidden and not visible",2026-07-19T03:46:57.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14320793199,app_store,IN,Gauravgj29,1,Print out quality,Printout quality is very bad,2026-07-19T03:35:57.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318938520,app_store,IN,Ajay G G,1,Diffractive products and worst Support service,"Got a defective products multiple times, can't contact anyone. paid more than 250 for the product but they have initiated a refund of 62Rs only.",2026-07-18T16:22:54.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318899395,app_store,IN,Black synthe,5,Worst customer service,I have ordered an item and returned the item because it was rotten and and they initiated my refund amount but till now I didn’t receive the refund and I can’t connect them also…,2026-07-18T16:11:18.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318662687,app_store,IN,Prakhar Nagpure,2,Amazing for small purchasing,"I totally understand that when market is grown up, after that all marketing app is rise there rates.",2026-07-18T15:03:48.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318640179,app_store,IN,RKSGRSARS,5,Mr,"Doing Good Job Keep Going Like This
Loving It",2026-07-18T14:57:26.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318619085,app_store,IN,Rajat raana,1,Charges and offer,"I think Zepto and Flipkart mints 
giving better deal",2026-07-18T14:51:30.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318603040,app_store,IN,Hfdfunn,3,Pricing on  raw food item,While buying items on offer I've noticed that blinkit has erase the expiry date on most of the item so be careful while buying something big in cheap prices.,2026-07-18T14:47:02.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318535395,app_store,IN,Taro as,1,Money Refund,I use Blinkit for everything but now I fell like o have to stop using because they don’t usually give us refund  and they don’t have any good coutumer support  they send me a message  that they will return my money in 5-6 days but it has been almost 15 days it’s not refunded,2026-07-18T14:28:11.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318448833,app_store,IN,Charan779901,1,Charan,"The app is good excellent and we can get every item which are available in a minute but if we choose a product at last the price of the product is double due to handling , delivery, small cart these are unnecessary payment so plz give the customers at good and in fair price",2026-07-18T14:04:01.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318443786,app_store,IN,Devesh khmar,1,Convince charge,What is the convince charge and also handling charges,2026-07-18T14:02:37.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318193100,app_store,IN,Ms Mittal,5,Amazing,Thank you for the prompt deliveries,2026-07-18T12:48:27.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318189415,app_store,IN,Radient Knight,5,It’s definitely a superstore,"Blinkit provides efficient and fast service, sometimes the products are unavailable at the time of order placement but are replenished very quickly",2026-07-18T12:47:18.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318125974,app_store,IN,Maulik S. Patel,5,Just Amazing 🤩,It’s just amazing that what you want will get in just 10 minutes. Like you are a prince and all your wishes are granted 😅,2026-07-18T12:27:22.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
14318071966,app_store,IN,Tanimadce,5,Relaxing,We are totally overwhelmed 😊❤️,2026-07-18T12:09:49.000Z,0,18.70.0,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206
